country_code,region,year,value,indicator_code,indicator_name
LVA,Europe,1990,6.5,NCD_GLUC_04,Diabetes Prevalence
SVN,Europe,1984,5.2,NCD_GLUC_04,Diabetes Prevalence
CHE,Europe,1998,3.9,NCD_GLUC_04,Diabetes Prevalence
COL,Americas,1998,7.4,NCD_GLUC_04,Diabetes Prevalence
MDV,South-East Asia,1984,4.8,NCD_GLUC_04,Diabetes Prevalence
ATG,Americas,1992,7.3,NCD_GLUC_04,Diabetes Prevalence
SOM,Eastern Mediterranean,1990,4.1,NCD_GLUC_04,Diabetes Prevalence
FIN,Europe,1999,4.6,NCD_GLUC_04,Diabetes Prevalence
MNG,Western Pacific,2014,11.2,NCD_GLUC_04,Diabetes Prevalence
EST,Europe,1998,6.5,NCD_GLUC_04,Diabetes Prevalence
NAM,Africa,2006,6.4,NCD_GLUC_04,Diabetes Prevalence
SYR,Eastern Mediterranean,1985,6.8,NCD_GLUC_04,Diabetes Prevalence
CHL,Americas,2008,9.6,NCD_GLUC_04,Diabetes Prevalence
SWE,Europe,2009,5.9,NCD_GLUC_04,Diabetes Prevalence
IND,South-East Asia,1993,6.4,NCD_GLUC_04,Diabetes Prevalence
IND,South-East Asia,1986,5.4,NCD_GLUC_04,Diabetes Prevalence
COD,Africa,1991,3.3,NCD_GLUC_04,Diabetes Prevalence
GMB,Africa,2007,7.7,NCD_GLUC_04,Diabetes Prevalence
VEN,Americas,1988,7.4,NCD_GLUC_04,Diabetes Prevalence
CAN,Americas,2012,4.7,NCD_GLUC_04,Diabetes Prevalence
MAR,Eastern Mediterranean,2004,10.3,NCD_GLUC_04,Diabetes Prevalence
ARE,Eastern Mediterranean,2014,15.4,NCD_GLUC_04,Diabetes Prevalence
BIH,Europe,2000,6.7,NCD_GLUC_04,Diabetes Prevalence
ECU,Americas,2013,8.3,NCD_GLUC_04,Diabetes Prevalence
LVA,Europe,1981,6.1,NCD_GLUC_04,Diabetes Prevalence
KOR,Western Pacific,1980,4.0,NCD_GLUC_04,Diabetes Prevalence
SOM,Eastern Mediterranean,1987,3.7,NCD_GLUC_04,Diabetes Prevalence
HUN,Europe,2005,7.8,NCD_GLUC_04,Diabetes Prevalence
SGP,Western Pacific,1992,8.7,NCD_GLUC_04,Diabetes Prevalence
IDN,Western Pacific,1999,6.7,NCD_GLUC_04,Diabetes Prevalence
EST,Europe,1999,6.4,NCD_GLUC_04,Diabetes Prevalence
HUN,Europe,1993,6.3,NCD_GLUC_04,Diabetes Prevalence
ERI,Africa,1989,2.8,NCD_GLUC_04,Diabetes Prevalence
JAM,Americas,2003,7.0,NCD_GLUC_04,Diabetes Prevalence
GUY,Americas,2004,8.2,NCD_GLUC_04,Diabetes Prevalence
PRY,Americas,1985,4.0,NCD_GLUC_04,Diabetes Prevalence
HRV,Europe,1992,5.4,NCD_GLUC_04,Diabetes Prevalence
MLT,Europe,1985,7.4,NCD_GLUC_04,Diabetes Prevalence
CIV,Africa,1984,3.5,NCD_GLUC_04,Diabetes Prevalence
PHL,Western Pacific,1993,5.8,NCD_GLUC_04,Diabetes Prevalence
YEM,Eastern Mediterranean,1986,4.1,NCD_GLUC_04,Diabetes Prevalence
SGP,Western Pacific,1980,7.8,NCD_GLUC_04,Diabetes Prevalence
SYR,Eastern Mediterranean,1995,8.4,NCD_GLUC_04,Diabetes Prevalence
MNG,Western Pacific,1996,7.4,NCD_GLUC_04,Diabetes Prevalence
NPL,South-East Asia,2002,8.9,NCD_GLUC_04,Diabetes Prevalence
RWA,Africa,1998,2.8,NCD_GLUC_04,Diabetes Prevalence
BOL,Americas,1988,5.2,NCD_GLUC_04,Diabetes Prevalence
GTM,Americas,1981,5.1,NCD_GLUC_04,Diabetes Prevalence
MUS,Africa,1993,9.8,NCD_GLUC_04,Diabetes Prevalence
SLV,Americas,2011,10.2,NCD_GLUC_04,Diabetes Prevalence
TLS,South-East Asia,1984,3.3,NCD_GLUC_04,Diabetes Prevalence
DOM,Americas,1986,4.8,NCD_GLUC_04,Diabetes Prevalence
HND,Americas,2009,8.2,NCD_GLUC_04,Diabetes Prevalence
GIN,Africa,1981,2.5,NCD_GLUC_04,Diabetes Prevalence
MDA,Europe,2005,6.0,NCD_GLUC_04,Diabetes Prevalence
GEO,Europe,2011,11.4,NCD_GLUC_04,Diabetes Prevalence
EGY,Eastern Mediterranean,2003,14.4,NCD_GLUC_04,Diabetes Prevalence
AFG,Eastern Mediterranean,1983,5.8,NCD_GLUC_04,Diabetes Prevalence
IND,South-East Asia,2004,8.0,NCD_GLUC_04,Diabetes Prevalence
JPN,Western Pacific,2009,6.7,NCD_GLUC_04,Diabetes Prevalence
IRQ,Eastern Mediterranean,2004,12.8,NCD_GLUC_04,Diabetes Prevalence
BWA,Africa,1997,5.0,NCD_GLUC_04,Diabetes Prevalence
SOM,Eastern Mediterranean,2005,6.3,NCD_GLUC_04,Diabetes Prevalence
PAK,Eastern Mediterranean,1992,7.1,NCD_GLUC_04,Diabetes Prevalence
TUV,Western Pacific,1990,12.9,NCD_GLUC_04,Diabetes Prevalence
AUS,Western Pacific,2003,5.9,NCD_GLUC_04,Diabetes Prevalence
BEN,Africa,1988,3.4,NCD_GLUC_04,Diabetes Prevalence
TLS,South-East Asia,2011,5.2,NCD_GLUC_04,Diabetes Prevalence
DNK,Europe,1995,4.0,NCD_GLUC_04,Diabetes Prevalence
VCT,Americas,1993,5.9,NCD_GLUC_04,Diabetes Prevalence
USA,Americas,1986,5.2,NCD_GLUC_04,Diabetes Prevalence
THA,South-East Asia,1984,4.8,NCD_GLUC_04,Diabetes Prevalence
CAN,Americas,1983,4.1,NCD_GLUC_04,Diabetes Prevalence
PHL,Western Pacific,2002,6.6,NCD_GLUC_04,Diabetes Prevalence
CAF,Africa,1998,4.7,NCD_GLUC_04,Diabetes Prevalence
LKA,South-East Asia,2010,6.3,NCD_GLUC_04,Diabetes Prevalence
PER,Americas,1989,5.6,NCD_GLUC_04,Diabetes Prevalence
MAR,Eastern Mediterranean,2012,13.2,NCD_GLUC_04,Diabetes Prevalence
CZE,Europe,2004,7.5,NCD_GLUC_04,Diabetes Prevalence
MLT,Europe,2001,8.4,NCD_GLUC_04,Diabetes Prevalence
ZWE,Africa,2006,7.1,NCD_GLUC_04,Diabetes Prevalence
SLB,Western Pacific,2008,11.3,NCD_GLUC_04,Diabetes Prevalence
MNG,Western Pacific,2014,11.7,NCD_GLUC_04,Diabetes Prevalence
POL,Europe,2000,6.4,NCD_GLUC_04,Diabetes Prevalence
NZL,Western Pacific,1991,5.1,NCD_GLUC_04,Diabetes Prevalence
YEM,Eastern Mediterranean,2000,6.8,NCD_GLUC_04,Diabetes Prevalence
ATG,Americas,1999,7.5,NCD_GLUC_04,Diabetes Prevalence
BEL,Europe,1997,5.2,NCD_GLUC_04,Diabetes Prevalence
SYC,Africa,1995,7.6,NCD_GLUC_04,Diabetes Prevalence
TTO,Americas,1998,6.6,NCD_GLUC_04,Diabetes Prevalence
AFG,Eastern Mediterranean,1989,6.7,NCD_GLUC_04,Diabetes Prevalence
SWE,Europe,1988,5.2,NCD_GLUC_04,Diabetes Prevalence
PNG,Western Pacific,1997,9.1,NCD_GLUC_04,Diabetes Prevalence
HUN,Europe,2002,6.7,NCD_GLUC_04,Diabetes Prevalence
ISR,Europe,2004,6.8,NCD_GLUC_04,Diabetes Prevalence
BTN,South-East Asia,1983,4.4,NCD_GLUC_04,Diabetes Prevalence
COL,Americas,1988,5.8,NCD_GLUC_04,Diabetes Prevalence
MOZ,Africa,2008,5.6,NCD_GLUC_04,Diabetes Prevalence
CHL,Americas,1984,7.9,NCD_GLUC_04,Diabetes Prevalence
BLZ,Americas,2004,10.4,NCD_GLUC_04,Diabetes Prevalence
EST,Europe,1997,6.4,NCD_GLUC_04,Diabetes Prevalence
SYC,Africa,2014,10.4,NCD_GLUC_04,Diabetes Prevalence
DZA,Africa,1999,9.0,NCD_GLUC_04,Diabetes Prevalence
DJI,Eastern Mediterranean,2009,8.6,NCD_GLUC_04,Diabetes Prevalence
KWT,Eastern Mediterranean,2013,19.3,NCD_GLUC_04,Diabetes Prevalence
AZE,Europe,2005,8.6,NCD_GLUC_04,Diabetes Prevalence
ECU,Americas,2002,5.9,NCD_GLUC_04,Diabetes Prevalence
SLE,Africa,1982,3.5,NCD_GLUC_04,Diabetes Prevalence
KIR,Western Pacific,2001,17.9,NCD_GLUC_04,Diabetes Prevalence
CZE,Europe,1994,6.8,NCD_GLUC_04,Diabetes Prevalence
CHL,Americas,1988,7.7,NCD_GLUC_04,Diabetes Prevalence
AND,Europe,1999,7.1,NCD_GLUC_04,Diabetes Prevalence
KEN,Africa,1985,2.5,NCD_GLUC_04,Diabetes Prevalence
COL,Americas,1998,7.0,NCD_GLUC_04,Diabetes Prevalence
VUT,Western Pacific,1991,8.7,NCD_GLUC_04,Diabetes Prevalence
MYS,Western Pacific,1986,6.5,NCD_GLUC_04,Diabetes Prevalence
LVA,Europe,1994,6.5,NCD_GLUC_04,Diabetes Prevalence
CMR,Africa,1998,4.5,NCD_GLUC_04,Diabetes Prevalence
UZB,Europe,1998,6.3,NCD_GLUC_04,Diabetes Prevalence
AZE,Europe,1981,6.3,NCD_GLUC_04,Diabetes Prevalence
MWI,Africa,2002,4.9,NCD_GLUC_04,Diabetes Prevalence
MNG,Western Pacific,2000,8.2,NCD_GLUC_04,Diabetes Prevalence
CZE,Europe,1980,6.8,NCD_GLUC_04,Diabetes Prevalence
DMA,Americas,1989,8.1,NCD_GLUC_04,Diabetes Prevalence
GNB,Africa,2001,5.1,NCD_GLUC_04,Diabetes Prevalence
SAU,Eastern Mediterranean,1999,12.8,NCD_GLUC_04,Diabetes Prevalence
MHL,Western Pacific,1998,17.6,NCD_GLUC_04,Diabetes Prevalence
MUS,Africa,1980,8.1,NCD_GLUC_04,Diabetes Prevalence
IND,South-East Asia,2002,7.7,NCD_GLUC_04,Diabetes Prevalence
GBR,Europe,2008,6.4,NCD_GLUC_04,Diabetes Prevalence
ZWE,Africa,1995,5.4,NCD_GLUC_04,Diabetes Prevalence
TGO,Africa,1989,3.9,NCD_GLUC_04,Diabetes Prevalence
GBR,Europe,2013,5.7,NCD_GLUC_04,Diabetes Prevalence
MLI,Africa,1986,3.2,NCD_GLUC_04,Diabetes Prevalence
JAM,Americas,1998,6.1,NCD_GLUC_04,Diabetes Prevalence
COM,Africa,1989,4.1,NCD_GLUC_04,Diabetes Prevalence
KNA,Americas,2008,12.4,NCD_GLUC_04,Diabetes Prevalence
KAZ,Europe,2004,9.7,NCD_GLUC_04,Diabetes Prevalence
TTO,Americas,2000,6.0,NCD_GLUC_04,Diabetes Prevalence
BHS,Americas,1986,7.2,NCD_GLUC_04,Diabetes Prevalence
GMB,Africa,1985,3.7,NCD_GLUC_04,Diabetes Prevalence
AZE,Europe,1996,6.9,NCD_GLUC_04,Diabetes Prevalence
CAF,Africa,2007,6.0,NCD_GLUC_04,Diabetes Prevalence
TTO,Americas,1995,5.9,NCD_GLUC_04,Diabetes Prevalence
PER,Americas,2013,8.0,NCD_GLUC_04,Diabetes Prevalence
HRV,Europe,1989,5.2,NCD_GLUC_04,Diabetes Prevalence
BLZ,Americas,1980,5.4,NCD_GLUC_04,Diabetes Prevalence
KGZ,Europe,1989,5.2,NCD_GLUC_04,Diabetes Prevalence
AFG,Eastern Mediterranean,2002,8.6,NCD_GLUC_04,Diabetes Prevalence
TGO,Africa,2004,5.7,NCD_GLUC_04,Diabetes Prevalence
ESP,Europe,2008,7.2,NCD_GLUC_04,Diabetes Prevalence
BIH,Europe,2011,7.3,NCD_GLUC_04,Diabetes Prevalence
LSO,Africa,2011,8.2,NCD_GLUC_04,Diabetes Prevalence
FRA,Europe,1985,4.6,NCD_GLUC_04,Diabetes Prevalence
NIC,Americas,2005,9.4,NCD_GLUC_04,Diabetes Prevalence
GBR,Europe,2014,6.6,NCD_GLUC_04,Diabetes Prevalence
SYC,Africa,2011,9.8,NCD_GLUC_04,Diabetes Prevalence
LVA,Europe,2008,6.7,NCD_GLUC_04,Diabetes Prevalence
MEX,Americas,1983,6.8,NCD_GLUC_04,Diabetes Prevalence
GUY,Americas,2005,9.7,NCD_GLUC_04,Diabetes Prevalence
MMR,South-East Asia,2009,6.2,NCD_GLUC_04,Diabetes Prevalence
BEL,Europe,2012,4.6,NCD_GLUC_04,Diabetes Prevalence
NER,Africa,1982,2.5,NCD_GLUC_04,Diabetes Prevalence
CHN,Western Pacific,2008,7.1,NCD_GLUC_04,Diabetes Prevalence
TUV,Western Pacific,1992,14.7,NCD_GLUC_04,Diabetes Prevalence
IDN,Western Pacific,2007,7.1,NCD_GLUC_04,Diabetes Prevalence
TON,Western Pacific,2013,25.8,NCD_GLUC_04,Diabetes Prevalence
GMB,Africa,2013,8.4,NCD_GLUC_04,Diabetes Prevalence
JAM,Americas,2002,10.3,NCD_GLUC_04,Diabetes Prevalence
ARE,Eastern Mediterranean,2007,14.3,NCD_GLUC_04,Diabetes Prevalence
SWZ,Africa,2007,8.3,NCD_GLUC_04,Diabetes Prevalence
MDV,South-East Asia,1983,4.0,NCD_GLUC_04,Diabetes Prevalence
GNQ,Africa,1985,3.3,NCD_GLUC_04,Diabetes Prevalence
ARM,Europe,2002,8.8,NCD_GLUC_04,Diabetes Prevalence
GNQ,Africa,2011,8.7,NCD_GLUC_04,Diabetes Prevalence
GAB,Africa,1988,5.1,NCD_GLUC_04,Diabetes Prevalence
URY,Americas,2013,9.6,NCD_GLUC_04,Diabetes Prevalence
AUS,Western Pacific,1983,5.7,NCD_GLUC_04,Diabetes Prevalence
GBR,Europe,2002,6.1,NCD_GLUC_04,Diabetes Prevalence
HND,Americas,2005,7.0,NCD_GLUC_04,Diabetes Prevalence
EGY,Eastern Mediterranean,1995,9.5,NCD_GLUC_04,Diabetes Prevalence
ARG,Americas,1994,7.1,NCD_GLUC_04,Diabetes Prevalence
BFA,Africa,2013,7.2,NCD_GLUC_04,Diabetes Prevalence
MWI,Africa,1996,4.0,NCD_GLUC_04,Diabetes Prevalence
EST,Europe,1987,6.1,NCD_GLUC_04,Diabetes Prevalence
ESP,Europe,2001,8.0,NCD_GLUC_04,Diabetes Prevalence
CHN,Western Pacific,2013,9.6,NCD_GLUC_04,Diabetes Prevalence
LKA,South-East Asia,1985,4.2,NCD_GLUC_04,Diabetes Prevalence
NIU,Western Pacific,2013,26.4,NCD_GLUC_04,Diabetes Prevalence
URY,Americas,1999,8.2,NCD_GLUC_04,Diabetes Prevalence
SOM,Eastern Mediterranean,1989,3.9,NCD_GLUC_04,Diabetes Prevalence
NAM,Africa,1981,3.3,NCD_GLUC_04,Diabetes Prevalence
SWZ,Africa,1981,2.8,NCD_GLUC_04,Diabetes Prevalence
TKM,Europe,1981,5.2,NCD_GLUC_04,Diabetes Prevalence
BGD,South-East Asia,2009,9.4,NCD_GLUC_04,Diabetes Prevalence
NLD,Europe,2008,4.5,NCD_GLUC_04,Diabetes Prevalence
LAO,Western Pacific,1999,5.2,NCD_GLUC_04,Diabetes Prevalence
LKA,South-East Asia,2012,7.0,NCD_GLUC_04,Diabetes Prevalence
VNM,Western Pacific,1987,3.4,NCD_GLUC_04,Diabetes Prevalence
COL,Americas,1986,5.6,NCD_GLUC_04,Diabetes Prevalence
LSO,Africa,2002,5.0,NCD_GLUC_04,Diabetes Prevalence
BHR,Eastern Mediterranean,1995,10.0,NCD_GLUC_04,Diabetes Prevalence
GHA,Africa,1992,4.1,NCD_GLUC_04,Diabetes Prevalence
COL,Americas,1986,4.9,NCD_GLUC_04,Diabetes Prevalence
SVN,Europe,2005,6.4,NCD_GLUC_04,Diabetes Prevalence
ARM,Europe,2002,9.4,NCD_GLUC_04,Diabetes Prevalence
MHL,Western Pacific,1983,11.6,NCD_GLUC_04,Diabetes Prevalence
LKA,South-East Asia,1994,4.6,NCD_GLUC_04,Diabetes Prevalence
BEL,Europe,2009,4.7,NCD_GLUC_04,Diabetes Prevalence
MDG,Africa,1999,4.6,NCD_GLUC_04,Diabetes Prevalence
IRN,Eastern Mediterranean,2010,10.8,NCD_GLUC_04,Diabetes Prevalence
CYP,Europe,1998,5.4,NCD_GLUC_04,Diabetes Prevalence
ATG,Americas,1985,6.2,NCD_GLUC_04,Diabetes Prevalence
MLT,Europe,1981,7.5,NCD_GLUC_04,Diabetes Prevalence
SLV,Americas,1992,7.1,NCD_GLUC_04,Diabetes Prevalence
GIN,Africa,2014,6.4,NCD_GLUC_04,Diabetes Prevalence
CRI,Americas,2000,7.0,NCD_GLUC_04,Diabetes Prevalence
MUS,Africa,1995,11.0,NCD_GLUC_04,Diabetes Prevalence
BGR,Europe,2005,6.6,NCD_GLUC_04,Diabetes Prevalence
VEN,Americas,1994,8.0,NCD_GLUC_04,Diabetes Prevalence
LKA,South-East Asia,1986,3.2,NCD_GLUC_04,Diabetes Prevalence
GIN,Africa,2003,4.9,NCD_GLUC_04,Diabetes Prevalence
KOR,Western Pacific,2006,6.4,NCD_GLUC_04,Diabetes Prevalence
THA,South-East Asia,1997,7.0,NCD_GLUC_04,Diabetes Prevalence
BDI,Africa,1993,1.9,NCD_GLUC_04,Diabetes Prevalence
SYR,Eastern Mediterranean,2009,13.5,NCD_GLUC_04,Diabetes Prevalence
SRB,Europe,1983,5.4,NCD_GLUC_04,Diabetes Prevalence
PER,Americas,1997,6.6,NCD_GLUC_04,Diabetes Prevalence
SOM,Eastern Mediterranean,2014,6.2,NCD_GLUC_04,Diabetes Prevalence
VEN,Americas,1987,7.5,NCD_GLUC_04,Diabetes Prevalence
WSM,Western Pacific,2000,17.1,NCD_GLUC_04,Diabetes Prevalence
CAN,Americas,1992,5.1,NCD_GLUC_04,Diabetes Prevalence
PHL,Western Pacific,1986,4.4,NCD_GLUC_04,Diabetes Prevalence
PHL,Western Pacific,1982,4.3,NCD_GLUC_04,Diabetes Prevalence
TCD,Africa,1992,3.9,NCD_GLUC_04,Diabetes Prevalence
LKA,South-East Asia,1997,4.4,NCD_GLUC_04,Diabetes Prevalence
NER,Africa,2001,4.3,NCD_GLUC_04,Diabetes Prevalence
MNE,Europe,1984,5.6,NCD_GLUC_04,Diabetes Prevalence
NLD,Europe,1982,3.8,NCD_GLUC_04,Diabetes Prevalence
PRK,South-East Asia,1990,6.1,NCD_GLUC_04,Diabetes Prevalence
ATG,Americas,2010,10.2,NCD_GLUC_04,Diabetes Prevalence
MLI,Africa,2000,4.9,NCD_GLUC_04,Diabetes Prevalence
AZE,Europe,2013,12.0,NCD_GLUC_04,Diabetes Prevalence
COG,Africa,1981,3.5,NCD_GLUC_04,Diabetes Prevalence
GAB,Africa,2007,8.8,NCD_GLUC_04,Diabetes Prevalence
KGZ,Europe,1982,4.4,NCD_GLUC_04,Diabetes Prevalence
DZA,Africa,1988,6.7,NCD_GLUC_04,Diabetes Prevalence
BTN,South-East Asia,1994,7.2,NCD_GLUC_04,Diabetes Prevalence
RUS,Europe,2009,7.4,NCD_GLUC_04,Diabetes Prevalence
BGD,South-East Asia,2003,8.2,NCD_GLUC_04,Diabetes Prevalence
LVA,Europe,1991,6.5,NCD_GLUC_04,Diabetes Prevalence
BEN,Africa,2002,5.6,NCD_GLUC_04,Diabetes Prevalence
PAK,Eastern Mediterranean,2008,10.9,NCD_GLUC_04,Diabetes Prevalence
LBY,Eastern Mediterranean,1992,10.7,NCD_GLUC_04,Diabetes Prevalence
ITA,Europe,2004,6.3,NCD_GLUC_04,Diabetes Prevalence
ATG,Americas,1984,6.1,NCD_GLUC_04,Diabetes Prevalence
ISR,Europe,2005,6.3,NCD_GLUC_04,Diabetes Prevalence
ESP,Europe,1992,6.0,NCD_GLUC_04,Diabetes Prevalence
DZA,Africa,2008,11.2,NCD_GLUC_04,Diabetes Prevalence
CHN,Western Pacific,2000,6.2,NCD_GLUC_04,Diabetes Prevalence
LCA,Americas,1993,5.2,NCD_GLUC_04,Diabetes Prevalence
CIV,Africa,1985,3.5,NCD_GLUC_04,Diabetes Prevalence
CPV,Africa,1987,4.1,NCD_GLUC_04,Diabetes Prevalence
BEL,Europe,1981,5.8,NCD_GLUC_04,Diabetes Prevalence
TUN,Eastern Mediterranean,2002,9.5,NCD_GLUC_04,Diabetes Prevalence
MNG,Western Pacific,2014,12.2,NCD_GLUC_04,Diabetes Prevalence
SRB,Europe,1987,5.5,NCD_GLUC_04,Diabetes Prevalence
RUS,Europe,2013,7.3,NCD_GLUC_04,Diabetes Prevalence
BFA,Africa,1987,2.8,NCD_GLUC_04,Diabetes Prevalence
BEN,Africa,2012,7.2,NCD_GLUC_04,Diabetes Prevalence
GTM,Americas,1989,5.3,NCD_GLUC_04,Diabetes Prevalence
ZAF,Africa,1985,8.0,NCD_GLUC_04,Diabetes Prevalence
RWA,Africa,1980,1.6,NCD_GLUC_04,Diabetes Prevalence
ARM,Europe,2010,10.0,NCD_GLUC_04,Diabetes Prevalence
AZE,Europe,1991,6.5,NCD_GLUC_04,Diabetes Prevalence
UZB,Europe,1989,5.2,NCD_GLUC_04,Diabetes Prevalence
USA,Americas,1984,5.0,NCD_GLUC_04,Diabetes Prevalence
KHM,Western Pacific,1989,4.0,NCD_GLUC_04,Diabetes Prevalence
SEN,Africa,2011,7.2,NCD_GLUC_04,Diabetes Prevalence
STP,Africa,2007,7.4,NCD_GLUC_04,Diabetes Prevalence
ISR,Europe,1992,6.1,NCD_GLUC_04,Diabetes Prevalence
VUT,Western Pacific,1994,9.5,NCD_GLUC_04,Diabetes Prevalence
PER,Americas,2011,7.7,NCD_GLUC_04,Diabetes Prevalence
ALB,Europe,1999,5.9,NCD_GLUC_04,Diabetes Prevalence
MOZ,Africa,1982,2.8,NCD_GLUC_04,Diabetes Prevalence
RWA,Africa,1985,1.6,NCD_GLUC_04,Diabetes Prevalence
NER,Africa,1987,2.8,NCD_GLUC_04,Diabetes Prevalence
ISL,Europe,2006,4.5,NCD_GLUC_04,Diabetes Prevalence
GEO,Europe,1990,6.7,NCD_GLUC_04,Diabetes Prevalence
MDV,South-East Asia,1989,5.9,NCD_GLUC_04,Diabetes Prevalence
NRU,Western Pacific,2000,31.3,NCD_GLUC_04,Diabetes Prevalence
BIH,Europe,2001,6.9,NCD_GLUC_04,Diabetes Prevalence
TGO,Africa,1993,3.9,NCD_GLUC_04,Diabetes Prevalence
HND,Americas,2012,8.1,NCD_GLUC_04,Diabetes Prevalence
MNG,Western Pacific,1984,5.7,NCD_GLUC_04,Diabetes Prevalence
LKA,South-East Asia,1992,4.4,NCD_GLUC_04,Diabetes Prevalence
LVA,Europe,2002,6.7,NCD_GLUC_04,Diabetes Prevalence
SEN,Africa,2013,7.3,NCD_GLUC_04,Diabetes Prevalence
TUN,Eastern Mediterranean,1994,6.9,NCD_GLUC_04,Diabetes Prevalence
AZE,Europe,1985,5.9,NCD_GLUC_04,Diabetes Prevalence
IRQ,Eastern Mediterranean,1989,9.8,NCD_GLUC_04,Diabetes Prevalence
HUN,Europe,2004,6.8,NCD_GLUC_04,Diabetes Prevalence
IRQ,Eastern Mediterranean,1996,11.4,NCD_GLUC_04,Diabetes Prevalence
NRU,Western Pacific,1996,31.2,NCD_GLUC_04,Diabetes Prevalence
GNB,Africa,1996,4.4,NCD_GLUC_04,Diabetes Prevalence
FSM,Western Pacific,1997,15.5,NCD_GLUC_04,Diabetes Prevalence
VCT,Americas,1988,6.5,NCD_GLUC_04,Diabetes Prevalence
BTN,South-East Asia,1995,7.7,NCD_GLUC_04,Diabetes Prevalence
CHL,Americas,1989,8.1,NCD_GLUC_04,Diabetes Prevalence
GAB,Africa,2002,8.1,NCD_GLUC_04,Diabetes Prevalence
FJI,Western Pacific,2000,14.0,NCD_GLUC_04,Diabetes Prevalence
SYC,Africa,2007,9.7,NCD_GLUC_04,Diabetes Prevalence
TUR,Europe,2007,11.5,NCD_GLUC_04,Diabetes Prevalence
SVK,Europe,1986,5.3,NCD_GLUC_04,Diabetes Prevalence
TJK,Europe,2012,9.2,NCD_GLUC_04,Diabetes Prevalence
MAR,Eastern Mediterranean,1987,6.2,NCD_GLUC_04,Diabetes Prevalence
CAF,Africa,2011,7.1,NCD_GLUC_04,Diabetes Prevalence
LBY,Eastern Mediterranean,1983,8.8,NCD_GLUC_04,Diabetes Prevalence
OMN,Eastern Mediterranean,1987,7.3,NCD_GLUC_04,Diabetes Prevalence
PHL,Western Pacific,1995,5.3,NCD_GLUC_04,Diabetes Prevalence
BWA,Africa,1982,4.1,NCD_GLUC_04,Diabetes Prevalence
MOZ,Africa,1993,3.9,NCD_GLUC_04,Diabetes Prevalence
RUS,Europe,1983,6.7,NCD_GLUC_04,Diabetes Prevalence
VEN,Americas,1998,8.3,NCD_GLUC_04,Diabetes Prevalence
COM,Africa,2011,7.4,NCD_GLUC_04,Diabetes Prevalence
URY,Americas,2012,9.2,NCD_GLUC_04,Diabetes Prevalence
SUR,Americas,1992,9.5,NCD_GLUC_04,Diabetes Prevalence
LBN,Eastern Mediterranean,2012,13.4,NCD_GLUC_04,Diabetes Prevalence
MKD,Europe,2012,6.7,NCD_GLUC_04,Diabetes Prevalence
LTU,Europe,1990,7.3,NCD_GLUC_04,Diabetes Prevalence
NER,Africa,1987,2.8,NCD_GLUC_04,Diabetes Prevalence
GRD,Americas,2006,10.6,NCD_GLUC_04,Diabetes Prevalence
ISL,Europe,1996,8.0,NCD_GLUC_04,Diabetes Prevalence
VUT,Western Pacific,2010,14.3,NCD_GLUC_04,Diabetes Prevalence
TUN,Eastern Mediterranean,1988,6.6,NCD_GLUC_04,Diabetes Prevalence
KEN,Africa,2007,5.1,NCD_GLUC_04,Diabetes Prevalence
CIV,Africa,2004,5.7,NCD_GLUC_04,Diabetes Prevalence
UZB,Europe,1980,4.5,NCD_GLUC_04,Diabetes Prevalence
GHA,Africa,1991,3.9,NCD_GLUC_04,Diabetes Prevalence
DMA,Americas,2009,12.3,NCD_GLUC_04,Diabetes Prevalence
EGY,Eastern Mediterranean,2001,11.1,NCD_GLUC_04,Diabetes Prevalence
ZMB,Africa,1994,4.4,NCD_GLUC_04,Diabetes Prevalence
AUT,Europe,1985,3.6,NCD_GLUC_04,Diabetes Prevalence
IRN,Eastern Mediterranean,2005,9.9,NCD_GLUC_04,Diabetes Prevalence
SGP,Western Pacific,1990,8.6,NCD_GLUC_04,Diabetes Prevalence
SGP,Western Pacific,2008,8.0,NCD_GLUC_04,Diabetes Prevalence
SVN,Europe,1990,5.9,NCD_GLUC_04,Diabetes Prevalence
SRB,Europe,2013,7.2,NCD_GLUC_04,Diabetes Prevalence
CHN,Western Pacific,2014,8.8,NCD_GLUC_04,Diabetes Prevalence
IDN,Western Pacific,2005,7.4,NCD_GLUC_04,Diabetes Prevalence
ISR,Europe,2008,6.9,NCD_GLUC_04,Diabetes Prevalence
CZE,Europe,1998,6.7,NCD_GLUC_04,Diabetes Prevalence
TGO,Africa,2010,6.5,NCD_GLUC_04,Diabetes Prevalence
HTI,Americas,1981,2.9,NCD_GLUC_04,Diabetes Prevalence
AUS,Western Pacific,1990,5.3,NCD_GLUC_04,Diabetes Prevalence
TLS,South-East Asia,1997,4.7,NCD_GLUC_04,Diabetes Prevalence
CYP,Europe,2003,7.3,NCD_GLUC_04,Diabetes Prevalence
VEN,Americas,1985,7.1,NCD_GLUC_04,Diabetes Prevalence
RWA,Africa,1982,1.1,NCD_GLUC_04,Diabetes Prevalence
TCD,Africa,1985,2.7,NCD_GLUC_04,Diabetes Prevalence
CIV,Africa,2008,5.6,NCD_GLUC_04,Diabetes Prevalence
NIU,Western Pacific,1995,17.6,NCD_GLUC_04,Diabetes Prevalence
FRA,Europe,1997,5.4,NCD_GLUC_04,Diabetes Prevalence
MOZ,Africa,2011,6.0,NCD_GLUC_04,Diabetes Prevalence
